User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002861,P0038542,F,26-35,3,B,0,0,18,9.0,,3192
1004271,P0061242,M,26-35,11,B,3,1,18,16.0,,19356
1001855,P0018542,M,26-35,11,A,1,0,17,7.0,,19677
1004684,P0094942,M,36-45,3,B,0,1,3,9.0,8.0,18462
1000495,P0052942,M,0-17,2,C,1,0,12,,,12298
1003183,P0068042,M,0-17,1,C,2,1,6,10.0,6.0,4063
1001785,P0013042,M,55+,3,B,4+,1,12,9.0,,14508
1003511,P0080942,M,46-50,3,C,4+,0,11,8.0,8.0,17697
1003787,P0070242,M,26-35,6,C,1,1,9,,14.0,9961
1004131,P0053942,M,0-17,1,A,3,0,2,10.0,,6135
1000999,P0044842,M,46-50,10,B,4+,0,13,,12.0,16363
1004470,P0099442,M,18-25,4,B,1,1,18,8.0,8.0,2805
1001452,P0051142,M,26-35,12,C,0,1,4,,,14009
1001752,P0062742,M,0-17,3,B,1,0,14,12.0,,1818
1002281,P0040942,M,0-17,8,B,2,1,14,5.0,14.0,14901
1004801,P0049542,F,51-55,6,C,1,1,5,10.0,10.0,3448
1004659,P0088742,M,0-17,12,C,0,1,2,15.0,,13687
1002935,P0043742,M,51-55,9,B,1,0,16,,,5412
1003735,P0077342,F,46-50,6,A,0,0,6,4.0,,6401
1003347,P0053642,M,51-55,17,C,0,1,11,13.0,17.0,5369
1001874,P0080342,M,18-25,17,B,2,0,12,12.0,4.0,1432
1004535,P0076242,M,55+,1,C,2,0,13,8.0,,18519
1003804,P0046442,M,26-35,20,B,4+,0,10,10.0,,19136
1001980,P0021242,M,0-17,0,B,0,1,14,8.0,9.0,1973
1000699,P0088442,M,55+,12,A,0,1,4,8.0,,19372
1001313,P0027542,F,36-45,1,C,0,1,2,12.0,12.0,15331
1002963,P0024842,M,26-35,3,A,4+,1,15,3.0,8.0,6565
1002939,P0027742,M,36-45,8,C,3,0,9,11.0,3.0,6275
1004788,P0048142,M,55+,7,A,2,0,4,8.0,12.0,3090
1002301,P0032242,M,46-50,17,C,2,1,13,11.0,8.0,4610
1003198,P0035842,M,0-17,15,A,0,1,9,,3.0,9048
1000127,P0088442,F,26-35,3,A,4+,0,12,16.0,16.0,19208
1001192,P0028842,F,26-35,3,C,0,1,14,,8.0,11673
1002640,P0040542,F,0-17,17,A,2,1,12,9.0,17.0,16227
1004390,P0047742,M,55+,1,A,4+,1,13,16.0,13.0,18986
1003917,P0070142,F,18-25,20,C,1,1,18,11.0,11.0,16256
1001367,P0044242,M,46-50,10,C,2,1,5,13.0,12.0,14341
1001020,P0087342,M,0-17,19,B,1,1,3,10.0,17.0,9849
1004080,P0025542,M,51-55,3,C,3,0,17,4.0,,15913
1004515,P0081142,M,26-35,13,B,1,0,7,,,14489
1004540,P0015442,M,18-25,20,A,4+,1,3,16.0,5.0,8540
1000685,P0086542,M,26-35,16,C,1,1,7,14.0,17.0,19133
1003630,P0054142,F,36-45,7,B,3,0,6,13.0,,17964
1002888,P0078442,M,26-35,0,C,2,0,14,16.0,10.0,7828
1001463,P0029942,M,46-50,18,B,3,1,1,12.0,18.0,727
1004087,P0050242,M,0-17,18,B,4+,1,14,6.0,3.0,4931
1002262,P0071342,M,26-35,20,C,1,1,11,2.0,,19269
1004181,P0089642,M,51-55,6,A,1,0,9,9.0,9.0,4763
1002842,P0076242,M,36-45,0,A,4+,1,10,13.0,,13635
1001768,P0072242,M,36-45,0,B,0,1,11,9.0,8.0,6022
1004181,P0087742,F,0-17,9,B,4+,0,18,12.0,,11253
1003561,P0070242,F,36-45,12,A,4+,0,17,15.0,16.0,16220
1002113,P0027642,F,55+,4,C,3,1,14,18.0,7.0,6664
1004759,P0054842,M,0-17,11,C,3,1,17,7.0,10.0,15611
1000627,P0084242,M,46-50,2,A,4+,0,7,14.0,,17787
1004160,P0064042,M,0-17,18,A,2,1,8,,,12929
1003415,P0040042,M,18-25,3,A,1,1,8,5.0,,12542
1001376,P0080642,F,36-45,14,B,4+,0,5,15.0,,2817
1001182,P0040642,F,36-45,12,A,0,1,7,,3.0,12263
1000491,P0085042,M,51-55,10,A,1,0,13,15.0,14.0,13520
1003730,P0096842,M,26-35,1,A,2,1,15,3.0,,6694
1003535,P0099542,F,18-25,8,A,4+,0,14,7.0,3.0,12382
1003297,P0036642,M,55+,11,C,2,0,15,5.0,,12521
1001941,P0031342,M,26-35,3,C,1,0,14,,15.0,11818
1004409,P0069342,F,0-17,18,A,0,0,13,,,11621
1001883,P0073942,M,46-50,9,B,1,1,4,10.0,9.0,4652
1004909,P0058242,M,51-55,10,B,1,0,9,,,7462
1002988,P0036142,M,36-45,6,C,4+,1,14,4.0,10.0,11091
1003160,P0016642,M,55+,12,B,1,0,17,2.0,,15602
1004776,P0067342,M,55+,8,B,4+,0,1,13.0,,18566
1004531,P0023242,M,46-50,11,C,4+,0,1,,7.0,4408
1000682,P0074842,F,0-17,1,A,2,1,4,13.0,,15220
1001074,P0063942,M,0-17,20,A,0,0,8,,16.0,11177
1002388,P0061142,M,18-25,0,C,4+,1,5,11.0,13.0,5362
1002395,P0031042,M,26-35,6,A,3,0,14,9.0,14.0,18031
1002694,P0081642,M,36-45,0,A,2,1,14,,12.0,19204
1001371,P0035242,M,55+,15,C,4+,1,2,2.0,,7977
1004745,P0013742,M,36-45,3,C,4+,1,12,8.0,9.0,2820
1004341,P0014242,M,55+,7,C,2,1,18,10.0,15.0,14299
1002157,P0072842,M,46-50,16,B,1,1,6,3.0,,4208
1002581,P0050442,F,18-25,20,C,4+,1,9,12.0,6.0,6964
1004392,P0080142,M,51-55,18,C,0,0,9,9.0,10.0,11717
1002160,P0014542,M,0-17,3,C,4+,1,4,10.0,8.0,7579
1003249,P0055342,M,18-25,3,C,2,0,10,15.0,17.0,13106
1003732,P0077742,M,36-45,7,A,3,0,12,3.0,13.0,13840
1003830,P0040442,M,51-55,9,C,2,1,8,,11.0,1079
1001628,P0081442,M,26-35,15,C,2,1,16,12.0,11.0,19197
1003473,P0033242,M,46-50,18,B,0,0,12,18.0,14.0,8951
1000028,P0034442,F,0-17,0,B,1,0,17,8.0,13.0,3195
1001986,P0082042,M,0-17,4,A,0,1,17,8.0,,2207
1004154,P0085942,M,0-17,1,C,0,0,7,,,7051
1001522,P0039442,M,26-35,15,C,4+,0,4,4.0,3.0,13939
1000297,P0093842,M,36-45,12,C,3,1,9,4.0,,4390
1002182,P0048242,M,36-45,5,B,2,0,12,15.0,8.0,14729
1003403,P0025742,M,18-25,3,A,0,1,13,11.0,13.0,19876
1002297,P0050442,F,51-55,6,B,0,1,9,16.0,8.0,7535
1002598,P0010042,F,55+,1,C,1,0,11,10.0,5.0,10550
1000902,P0031642,M,18-25,9,B,1,0,5,6.0,17.0,11605
1001099,P0060642,F,36-45,13,C,3,0,8,16.0,,7464
1001678,P0086042,M,0-17,7,C,2,1,12,2.0,12.0,19598
1002882,P0068042,M,26-35,2,C,0,0,16,10.0,,11786
1004867,P0012942,F,36-45,2,A,4+,0,10,11.0,14.0,10797
1001379,P0072642,F,26-35,1,B,1,1,15,3.0,7.0,2285
1001249,P0061942,M,46-50,16,C,0,0,12,6.0,,11655
1003736,P0098042,M,0-17,18,C,4+,0,14,7.0,14.0,11733
1004242,P0037442,M,46-50,9,A,0,1,13,,3.0,10566
1001265,P0059142,M,36-45,11,A,3,1,16,12.0,14.0,19900
1001908,P0092642,F,18-25,10,C,3,0,10,15.0,3.0,5908
1001059,P0094642,M,36-45,8,C,4+,1,8,3.0,,5142
1002750,P0013542,M,46-50,12,C,1,0,14,4.0,12.0,3101
1002049,P0041042,M,26-35,5,C,3,1,5,13.0,18.0,2882
1004249,P0014342,M,51-55,13,A,1,1,6,18.0,,3550
1002477,P0025442,F,51-55,10,B,4+,1,9,3.0,3.0,4406
1004017,P0017642,F,36-45,4,A,4+,0,13,,15.0,14186
1004604,P0068942,M,55+,1,A,0,1,13,,18.0,3644
1003198,P0071242,M,18-25,6,B,4+,1,2,,14.0,6394
1004587,P0053742,M,46-50,16,C,0,1,13,2.0,10.0,15408
1003554,P0053142,M,36-45,5,C,1,1,2,10.0,14.0,10202
1004441,P0064142,M,46-50,13,B,0,0,15,17.0,12.0,8098
1001762,P0013842,M,46-50,3,A,1,1,12,17.0,18.0,1677
1000221,P0033842,M,0-17,2,C,3,0,10,8.0,14.0,11323
1004819,P0011242,M,51-55,10,B,1,0,4,,6.0,4752
1004624,P0022142,F,55+,0,B,2,1,8,14.0,5.0,4462
1002889,P0024342,M,51-55,13,B,0,0,4,,7.0,11159
1001665,P0078342,F,26-35,5,C,3,1,2,8.0,4.0,5023
1003987,P0055442,M,55+,16,B,1,0,18,14.0,9.0,2963
1004577,P0046742,F,0-17,16,A,4+,1,18,10.0,4.0,17491
1002978,P0085842,M,51-55,10,A,0,0,14,14.0,18.0,14108
1001872,P0034642,M,46-50,6,B,1,0,10,7.0,14.0,12785
1001463,P0014442,M,18-25,12,B,3,1,12,9.0,9.0,5418
1000345,P0086442,F,18-25,7,B,4+,1,8,,3.0,1881
1000045,P0047442,M,0-17,7,A,0,0,17,7.0,6.0,6915
1002069,P0039042,M,18-25,8,C,3,0,12,14.0,,4891
1001515,P0030642,M,46-50,6,A,4+,1,3,,9.0,10084
1002599,P0061842,F,55+,8,B,2,0,10,11.0,11.0,2208
1001002,P0034142,F,36-45,10,C,4+,0,11,15.0,4.0,569
1001034,P0072142,F,46-50,1,C,0,0,14,16.0,16.0,3396
1002041,P0021342,F,51-55,17,B,2,1,7,12.0,,16275
1000274,P0091842,F,36-45,2,B,1,0,5,9.0,11.0,13551
1002648,P0040142,M,18-25,17,A,2,1,1,18.0,5.0,15232
1001780,P0037542,M,55+,15,A,2,1,12,13.0,,6521
1004477,P0019542,M,26-35,7,A,2,0,16,4.0,15.0,11487
1000479,P0039342,M,26-35,7,B,4+,1,6,,5.0,6230
1000516,P0080042,M,46-50,5,C,2,1,10,7.0,15.0,1730
1004287,P0045942,M,46-50,1,A,2,1,15,11.0,4.0,14172
1001192,P0038742,M,18-25,15,B,1,1,15,6.0,4.0,5943
1002669,P0025342,M,26-35,20,C,2,1,6,11.0,10.0,9220
1001412,P0066942,M,26-35,8,B,4+,1,1,4.0,,4424
1003281,P0052242,M,46-50,18,B,3,1,6,13.0,,15551
1000272,P0094942,M,51-55,20,B,3,1,13,12.0,,2338
1000143,P0014942,M,26-35,14,A,4+,0,11,18.0,5.0,5225
1003333,P0030642,F,46-50,1,B,4+,1,12,13.0,14.0,11151
1000788,P0066342,M,0-17,14,B,2,0,14,10.0,14.0,136
1001682,P0095342,F,26-35,10,B,4+,1,9,11.0,14.0,1081
1000623,P0098242,M,36-45,19,A,2,1,13,14.0,,15940
1003842,P0076142,M,55+,11,B,0,0,4,18.0,,3557
1003677,P0066442,M,18-25,14,B,1,0,9,2.0,15.0,7081
1002573,P0031242,M,55+,15,A,1,0,1,,,9043
1003261,P0016542,M,46-50,5,B,1,0,8,3.0,4.0,8958
1004713,P0033142,M,26-35,2,C,0,0,2,8.0,16.0,9165
1000067,P0098442,F,26-35,5,B,1,0,13,8.0,5.0,11634
1004287,P0091042,F,51-55,2,B,2,1,13,12.0,,4163
1004617,P0094942,F,46-50,20,A,3,0,1,9.0,15.0,6638
1001141,P0076242,F,36-45,12,A,1,1,1,6.0,3.0,4200
1002315,P0081642,M,26-35,11,A,1,0,6,6.0,16.0,2486
1002533,P0041942,M,0-17,7,A,2,0,16,,,5694
1003581,P0086642,M,18-25,1,C,2,1,17,18.0,6.0,4305
1001188,P0023642,M,46-50,6,B,1,1,13,18.0,10.0,6620
1004472,P0098042,F,26-35,16,B,4+,0,18,10.0,14.0,7378
1004749,P0074642,F,55+,6,C,0,1,3,,13.0,2188
1003340,P0066542,F,51-55,0,A,3,0,15,3.0,15.0,452
1000549,P0016442,F,51-55,3,B,3,0,2,4.0,3.0,3778
1004088,P0061342,M,18-25,14,C,0,1,6,6.0,,18432
1000073,P0023142,M,46-50,3,B,1,0,14,14.0,10.0,14372
1000199,P0043342,M,46-50,11,C,1,1,18,5.0,,3936
1003202,P0013142,F,46-50,15,C,1,1,4,8.0,,16208
1001782,P0096742,F,36-45,20,B,1,1,8,5.0,,473
1000572,P0099742,M,0-17,17,A,1,0,2,17.0,,11306
1000791,P0097142,M,51-55,13,A,3,0,2,,17.0,13475
1001639,P0059742,M,46-50,13,C,1,1,17,,3.0,16128
1001832,P0034242,M,36-45,10,A,2,0,4,2.0,,19913
1001856,P0029142,F,46-50,15,B,4+,0,16,8.0,,9816
1001175,P0024142,M,46-50,14,C,1,1,2,14.0,7.0,11558
1003741,P0075942,M,36-45,5,B,2,1,6,2.0,7.0,19854
1003278,P0070042,M,0-17,12,B,3,0,2,16.0,3.0,9829
1000179,P0066042,F,18-25,16,A,2,1,9,,12.0,4117
1002245,P0074742,M,51-55,3,B,0,0,6,3.0,,1110
1004087,P0029042,M,26-35,11,C,0,0,6,10.0,5.0,6474
1000735,P0024842,M,55+,17,C,2,1,8,8.0,17.0,8257
1000799,P0069842,M,46-50,7,B,1,1,1,,9.0,3633
1000788,P0051542,M,0-17,11,B,1,0,16,8.0,,14647
1002796,P0061942,F,51-55,3,C,1,0,10,13.0,15.0,11889
1004305,P0083442,F,26-35,7,A,2,0,18,2.0,,5594
1004589,P0096842,M,46-50,1,A,0,1,16,18.0,,5426
1003085,P0011542,M,55+,3,A,0,1,1,2.0,18.0,11645
1002919,P0090742,F,26-35,11,B,3,1,15,13.0,10.0,17778
1000732,P0020542,M,36-45,20,B,0,1,16,16.0,14.0,17905
1001130,P0038242,M,55+,9,C,0,0,11,9.0,18.0,2919
1003447,P0020342,M,51-55,14,C,4+,0,6,2.0,,8222
1001606,P0046042,M,0-17,8,C,0,0,14,,4.0,7107
1003779,P0075742,M,0-17,8,C,2,0,16,9.0,11.0,8597
1002746,P0013442,F,51-55,6,A,1,1,4,11.0,16.0,3203
1003171,P0021242,F,18-25,1,B,2,1,8,18.0,11.0,16069
1004690,P0040742,M,18-25,6,B,1,1,1,15.0,17.0,15191
1002934,P0015242,M,26-35,8,A,1,0,3,8.0,7.0,6174
1001216,P0095842,M,36-45,17,C,3,0,8,12.0,3.0,7206
1000325,P0018042,M,26-35,11,C,0,1,13,3.0,11.0,2440
1001851,P0071542,M,46-50,6,B,3,0,1,11.0,17.0,18452
1001491,P0093342,M,0-17,18,C,1,0,13,10.0,3.0,14202
1000894,P0046842,F,26-35,15,B,4+,0,10,17.0,18.0,19975
1001391,P0034142,M,26-35,7,A,4+,0,16,17.0,11.0,4537
1003390,P0013042,F,51-55,18,B,3,0,9,,,10071
1004240,P0092842,M,55+,5,A,3,1,2,,,5203
1004480,P0080342,M,0-17,1,C,0,1,8,,10.0,1624
1002264,P0096842,M,0-17,1,B,3,0,3,16.0,,7129
1003433,P0046042,F,18-25,7,C,3,0,2,14.0,9.0,719
1002372,P0033242,M,18-25,9,C,2,0,4,4.0,5.0,15972
1003087,P0070942,M,0-17,20,C,3,1,16,11.0,3.0,6497
1004313,P0013342,M,55+,20,B,3,0,8,10.0,,15765
1001516,P0034242,M,26-35,10,C,2,0,15,16.0,10.0,17265
1002918,P0015842,F,46-50,19,B,1,0,16,7.0,,9885
1002353,P0087042,M,26-35,19,C,1,0,18,,18.0,5428
1001168,P0062842,F,55+,2,A,2,1,10,6.0,7.0,9568
1000111,P0017742,F,46-50,15,B,0,0,14,11.0,11.0,8033
1004328,P0081742,M,0-17,2,A,3,1,14,,15.0,1778
1003656,P0040142,M,51-55,7,A,0,0,3,8.0,,2462
1003794,P0077742,M,46-50,18,B,4+,0,14,16.0,17.0,8894
1001756,P0090242,F,18-25,11,B,0,0,2,8.0,9.0,1244
1001578,P0099642,M,51-55,17,B,3,0,2,12.0,14.0,8933
1001297,P0021142,M,55+,12,C,1,0,3,17.0,8.0,15036
1003775,P0051242,M,0-17,10,C,3,0,2,18.0,11.0,10667
1002221,P0041642,M,55+,12,A,3,1,6,18.0,10.0,16418
1000973,P0096442,M,36-45,20,B,3,0,4,3.0,,5917
1001031,P0024442,M,46-50,2,A,0,1,1,,,8199
1002594,P0076742,F,46-50,5,C,1,1,3,4.0,16.0,18901
1003993,P0078942,M,55+,2,A,1,0,16,7.0,7.0,17995
1004614,P0095742,M,51-55,0,A,0,1,15,,17.0,14342
1000914,P0074742,F,36-45,13,B,0,0,11,4.0,11.0,18781
1002182,P0092642,M,36-45,19,B,0,0,4,7.0,3.0,15539
1003198,P0011742,M,0-17,6,A,4+,0,1,8.0,,13463
1001463,P0045042,M,51-55,8,C,4+,0,2,18.0,9.0,15012
1002379,P0025442,M,26-35,0,A,3,1,10,8.0,8.0,12583
1003455,P0088342,M,36-45,9,C,4+,1,3,18.0,,9503
1003554,P0060542,M,55+,12,A,0,0,17,6.0,,1225
1001308,P0087742,F,46-50,11,A,0,1,12,14.0,10.0,642
1004995,P0045942,M,36-45,3,B,0,0,2,,,13754
1001190,P0043142,M,55+,6,A,1,0,13,2.0,,18503
1000688,P0062742,M,0-17,9,C,1,1,4,,8.0,7767
1004662,P0011142,F,0-17,6,A,4+,0,15,5.0,,13448
1001208,P0017442,F,46-50,14,A,2,1,17,13.0,10.0,2337
1001895,P0031142,M,46-50,18,C,2,1,11,2.0,8.0,1688
1004923,P0079042,M,46-50,6,A,0,0,1,13.0,12.0,13900
1001812,P0074042,M,26-35,13,A,1,1,2,14.0,8.0,9753
1003184,P0038242,M,46-50,20,A,3,1,10,18.0,17.0,11265
1003798,P0029442,M,51-55,13,A,4+,0,7,10.0,14.0,8874
1001645,P0087942,M,0-17,17,C,1,1,11,,,16338
1003969,P0012942,M,0-17,9,C,0,1,10,9.0,,8746
1002717,P0010842,M,36-45,2,C,0,1,2,3.0,5.0,16105
1000191,P0040842,M,46-50,5,C,2,1,14,9.0,6.0,13199
1001336,P0054442,M,26-35,8,A,0,0,7,8.0,,15041
1004804,P0040942,M,51-55,13,C,0,0,13,10.0,4.0,15922
1003107,P0077642,M,18-25,20,A,3,1,2,5.0,,15123
1000379,P0080442,M,36-45,20,B,4+,1,6,9.0,,17992
1004483,P0052542,F,51-55,7,A,3,0,1,,,7391
1003830,P0091642,M,55+,0,A,2,0,11,15.0,8.0,3084
1000616,P0087142,M,26-35,2,C,1,1,7,5.0,6.0,14349
1002331,P0080342,M,46-50,5,C,2,1,5,3.0,14.0,9895
1001755,P0069042,M,26-35,0,C,0,0,18,6.0,4.0,17203
1000464,P0079042,M,18-25,17,B,4+,1,12,10.0,,18226
1000967,P0019042,M,51-55,9,A,0,1,18,9.0,,15544
1004268,P0055542,M,26-35,16,B,4+,1,9,18.0,,11288
1003159,P0054342,M,55+,20,A,4+,1,2,13.0,4.0,16058
1003625,P0082642,F,18-25,0,A,4+,0,18,18.0,,12319
1004939,P0017842,F,18-25,7,B,1,0,2,,,17305
1000690,P0057442,F,51-55,11,B,2,0,2,7.0,5.0,9859
1002623,P0020242,M,18-25,18,A,1,0,14,11.0,5.0,9820
1002213,P0072242,M,51-55,13,B,1,0,7,16.0,,10914
1000383,P0055542,F,26-35,18,C,1,0,1,12.0,14.0,8616
1002257,P0041342,M,55+,16,A,3,0,9,8.0,,18296
1003811,P0034642,M,46-50,15,C,3,0,12,18.0,18.0,15716
1003504,P0033342,M,0-17,18,B,3,0,1,,,9654
1001413,P0069342,M,0-17,4,C,1,1,1,7.0,14.0,863
1001584,P0074342,M,26-35,18,B,0,0,9,7.0,13.0,9611
1000372,P0033442,M,46-50,3,C,3,1,16,13.0,,10526
1000611,P0088942,M,0-17,4,B,3,1,17,18.0,14.0,13919
1000116,P0048642,M,55+,4,A,1,1,1,12.0,15.0,299
1000447,P0094642,M,18-25,0,A,2,0,5,3.0,12.0,8655
1001392,P0071042,M,26-35,17,A,0,1,16,7.0,7.0,389
1003325,P0013742,M,26-35,14,A,4+,0,5,12.0,,16084
1001341,P0026042,M,36-45,20,B,4+,0,7,16.0,8.0,14828
1004511,P0056142,M,36-45,18,C,0,0,17,17.0,10.0,2093
1002940,P0054842,M,36-45,13,A,1,1,6,17.0,17.0,7856
1003700,P0021642,M,51-55,5,B,2,1,3,3.0,11.0,4621
1001074,P0034042,M,46-50,17,B,2,0,7,14.0,11.0,8285
1004814,P0012542,M,26-35,7,A,4+,1,14,10.0,3.0,8790
1003570,P0074742,M,36-45,4,A,2,0,17,8.0,,11846
1003151,P0066142,M,26-35,7,B,4+,1,14,18.0,15.0,6955
1001606,P0090542,F,18-25,5,C,3,1,12,9.0,7.0,19504
1004658,P0039742,M,36-45,9,B,1,1,9,5.0,,1889
1002295,P0090442,M,26-35,2,A,2,0,6,15.0,,5421
1003663,P0025342,M,46-50,12,A,1,1,2,4.0,12.0,6145
1004483,P0083142,M,51-55,6,A,3,0,6,7.0,17.0,4830
1004798,P0075142,F,55+,3,C,0,1,9,10.0,,1408
1000984,P0056742,F,46-50,12,C,0,1,11,4.0,4.0,12392
1000352,P0014842,M,46-50,5,C,0,0,1,7.0,13.0,4458
1001725,P0075342,M,55+,15,B,4+,1,12,14.0,16.0,4078
1001952,P0014542,F,36-45,20,B,4+,0,5,13.0,,14514
1001280,P0077442,F,46-50,0,C,0,0,13,18.0,12.0,12655
1001908,P0038442,M,51-55,12,C,3,1,15,4.0,7.0,4489
1004849,P0087942,M,0-17,1,A,4+,0,13,,5.0,13318
1001025,P0072742,M,51-55,19,A,0,1,2,3.0,,3938
1000546,P0018142,M,18-25,18,B,1,0,9,16.0,14.0,3230
1004175,P0014342,M,51-55,5,C,0,0,8,6.0,8.0,13276
1002382,P0080542,F,26-35,10,C,0,1,4,,,18323
1000889,P0086942,F,0-17,16,B,1,0,15,2.0,,14276
1001106,P0037242,M,36-45,8,C,4+,0,5,13.0,,14322
1002550,P0049342,M,26-35,4,A,1,0,10,2.0,6.0,5959
1001991,P0088542,M,55+,4,C,4+,0,9,16.0,10.0,2512
1003999,P0088942,M,51-55,15,B,3,1,4,2.0,,1306
1003776,P0069442,M,26-35,3,B,4+,1,1,16.0,6.0,9551
1002813,P0015742,M,46-50,19,C,2,1,11,18.0,,12429
1000921,P0066442,M,26-35,12,B,4+,0,11,,9.0,19301
1004646,P0010042,M,26-35,16,A,2,0,9,9.0,3.0,11957
1002062,P0031542,M,51-55,8,A,4+,1,5,12.0,,7183
1004488,P0041642,F,18-25,12,A,1,1,3,16.0,9.0,5034
1003640,P0032742,M,55+,15,C,4+,1,8,18.0,,5259
1003166,P0057242,M,51-55,19,B,0,0,16,17.0,12.0,7327
1004436,P0058342,M,36-45,9,A,4+,1,17,18.0,8.0,13554
1002645,P0086542,F,55+,9,B,1,0,4,,,4801
1004853,P0077042,M,0-17,19,B,1,0,15,15.0,11.0,2207
1001046,P0038642,M,46-50,15,B,4+,1,13,5.0,,1240
1003557,P0061042,M,18-25,19,A,4+,0,9,18.0,,3237
1002682,P0067742,M,0-17,0,B,4+,1,10,11.0,13.0,7385
1003200,P0092042,M,0-17,10,A,3,1,2,3.0,,14346
1000939,P0055742,M,55+,12,A,2,0,6,14.0,12.0,5949
1004944,P0019442,M,18-25,17,A,4+,0,5,16.0,,4291
1000442,P0059242,F,46-50,4,C,4+,1,17,11.0,,5584
1002551,P0086442,M,36-45,3,B,2,1,4,12.0,18.0,15050
1004226,P0024942,M,18-25,5,C,0,1,8,12.0,10.0,8056
1000597,P0012242,M,18-25,14,C,3,1,1,7.0,10.0,589
1001506,P0085542,F,18-25,1,C,3,1,4,9.0,,16753
1000862,P0031442,M,46-50,3,C,0,1,18,18.0,17.0,4557
1002641,P0049842,M,18-25,13,A,2,0,13,2.0,,7212
1003732,P0050942,M,18-25,3,A,2,0,18,13.0,13.0,2221
1001552,P0023042,M,26-35,17,B,1,0,3,2.0,9.0,17395
1003237,P0095442,F,26-35,19,B,2,1,18,6.0,18.0,14380
1001737,P0024742,F,26-35,15,A,3,0,10,9.0,,1217
1001450,P0048042,M,26-35,8,B,1,1,2,5.0,15.0,9262
1000265,P0020842,M,18-25,7,B,4+,1,14,18.0,9.0,19499
1002660,P0065142,M,55+,10,C,4+,0,5,,8.0,7145
1002722,P0022042,M,26-35,13,C,4+,0,16,5.0,14.0,19437
1001463,P0039442,F,0-17,16,C,1,1,10,,,15956
1004253,P0021942,M,55+,12,C,3,0,5,6.0,10.0,19646
1001446,P0055542,M,36-45,7,C,2,1,14,2.0,16.0,18144
1002299,P0062942,M,26-35,13,A,1,0,7,16.0,7.0,564
1002926,P0026842,M,46-50,10,C,3,0,10,12.0,,19964
1001633,P0080942,M,36-45,8,C,2,0,11,11.0,14.0,4905
1002375,P0024242,F,51-55,7,A,0,0,11,2.0,8.0,19253
1004991,P0013642,M,51-55,13,C,3,0,3,,,19046
1000513,P0079742,M,0-17,14,B,0,0,7,18.0,,17716
1000216,P0036042,M,36-45,0,A,4+,0,14,,3.0,10450
1003332,P0033042,F,36-45,11,B,4+,1,6,6.0,14.0,14115
1002173,P0035342,M,0-17,4,B,3,0,13,14.0,17.0,5235
1003154,P0042842,M,51-55,13,A,0,1,14,16.0,9.0,17431
1001707,P0039642,M,26-35,15,A,1,1,15,18.0,4.0,6050
1002107,P0010942,M,0-17,18,C,2,0,18,17.0,10.0,7823
1001568,P0054542,F,46-50,15,A,4+,1,11,13.0,,5649
1002209,P0093542,M,0-17,6,A,4+,0,10,2.0,11.0,12709
1002332,P0032942,M,18-25,2,C,4+,0,11,,,14950
1002154,P0063542,M,51-55,7,C,4+,0,15,4.0,,9557
1001129,P0017742,M,18-25,20,A,3,1,3,5.0,,2063
1003511,P0052442,M,51-55,20,C,3,0,3,18.0,,11055
1004324,P0029242,F,51-55,13,C,0,1,1,4.0,,11760
1003654,P0050042,M,36-45,19,C,1,1,15,6.0,3.0,4390
1002366,P0020842,M,26-35,2,B,0,0,13,2.0,10.0,5749
1004898,P0089142,M,26-35,10,C,1,0,15,5.0,,2565
1002922,P0036242,F,51-55,13,B,3,0,18,15.0,12.0,1559
1004568,P0042842,M,51-55,1,A,4+,1,18,9.0,4.0,7086
1001080,P0046242,M,18-25,3,B,0,1,9,4.0,,12847
1003512,P0096642,M,46-50,20,B,1,0,18,7.0,14.0,8209
1002742,P0047742,M,0-17,4,B,2,1,11,17.0,4.0,16993
1003021,P0087942,M,51-55,18,B,1,0,18,13.0,10.0,18486
1000229,P0044042,F,51-55,9,B,0,0,6,11.0,,4145
1000171,P0035842,F,0-17,20,B,3,1,17,2.0,,3226
1000295,P0043442,M,0-17,20,A,4+,1,17,12.0,,18666
1004285,P0018442,M,46-50,1,A,2,1,9,11.0,14.0,9804
1000426,P0062142,M,46-50,20,A,0,0,3,10.0,10.0,10656
1000919,P0090042,F,0-17,2,B,3,1,12,11.0,6.0,17541
1003254,P0091342,M,51-55,14,C,1,1,3,3.0,10.0,11835
1000499,P0067042,M,51-55,18,B,3,0,4,,7.0,11828
1002810,P0040742,F,0-17,20,A,3,1,10,8.0,,3458
1004962,P0036142,M,51-55,1,B,4+,1,5,15.0,,1506
1000826,P0099742,F,46-50,2,A,0,1,3,9.0,,13810
1003780,P0089642,M,0-17,11,C,3,1,7,8.0,,8575
1001859,P0073042,M,46-50,13,C,1,1,2,16.0,15.0,754
1002119,P0077942,M,51-55,16,A,1,0,6,10.0,12.0,820
1000146,P0096442,M,51-55,15,A,4+,0,10,14.0,5.0,19579
1004566,P0080042,F,36-45,16,B,3,0,8,7.0,17.0,141
1003578,P0055142,M,18-25,8,B,1,0,16,7.0,14.0,5154
1000193,P0035042,M,18-25,2,B,1,0,2,5.0,9.0,2296
1003889,P0042342,M,55+,13,C,4+,1,16,8.0,,211
1000052,P0032842,M,46-50,2,C,3,1,14,3.0,,10598
